Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 26_level_0
22,Joshua Acheampong,eng ENG,DF,Chelsea,eng Premier League,18-272,2006,1.8,0,2,0,0.0,1.13,0.00,0.00,,8.9,0,0,0,0.2,0.2,0.11,-0.2,-0.2,Matches
23,Akor Adams,ng NGA,FW,Montpellier,fr Ligue 1,25-003,2000,11.9,3,26,12,46.2,2.18,1.00,0.12,0.25,13.3,0,0,0,4.3,4.3,0.16,-1.3,-1.3,Matches
24,Che Adams,sct SCO,FW,Torino,it Serie A,28-203,1996,15.8,7,35,16,45.7,2.21,1.01,0.20,0.44,16.6,0,0,0,4.3,4.3,0.12,+2.7,+2.7,Matches
25,Tyler Adams,us USA,MF,Bournemouth,eng Premier League,25-353,1999,8.6,0,5,1,20.0,0.58,0.12,0.00,0.00,17.2,0,0,0,1.1,1.1,0.21,-1.1,-1.1,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
26,Junior Adamu,at AUT,FW,Freiburg,de Bundesliga,23-240,2001,10.3,2,22,8,36.4,2.14,0.78,0.09,0.25,12.7,0,0,0,3.9,3.9,0.18,-1.9,-1.9,Matches
27,Tosin Adarabioyo,eng ENG,DF,Chelsea,eng Premier League,27-130,1997,8.1,1,6,2,33.3,0.74,0.25,0.17,0.50,10.6,0,0,0,0.6,0.6,0.09,+0.4,+0.4,Matches
28,Martin Adeline,fr FRA,MF,Reims,fr Ligue 1,21-061,2003,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
29,Karim Adeyemi,de GER,"FW,MF",Dortmund,de Bundesliga,23-014,2002,5.5,2,15,7,46.7,2.72,1.27,0.13,0.29,18.4,0,0,0,1.1,1.1,0.07,+0.9,+0.9,Matches
30,Simon Adingra,ci CIV,"FW,MF",Brighton,eng Premier League,23-031,2002,6.1,2,13,4,30.8,2.12,0.65,0.15,0.50,14.8,0,0,0,1.4,1.4,0.11,+0.6,+0.6,Matches
31,Amine Adli,ma MAR,MF,Leverkusen,de Bundesliga,24-267,2000,2.3,0,5,0,0.0,2.20,0.00,0.00,,13.5,0,0,0,0.4,0.4,0.08,-0.4,-0.4,Matches
32,Yacine Adli,fr FRA,MF,Fiorentina,it Serie A,24-187,2000,12.3,3,11,4,36.4,0.90,0.33,0.27,0.75,21.5,1,0,0,0.5,0.5,0.04,+2.5,+2.5,Matches
33,Adrián,es ESP,GK,Betis,es La Liga,38-029,1987,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
34,Adryelson,br BRA,DF,Lyon,fr Ligue 1,26-315,1998,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
35,Vasilije Adžić,me MNE,"MF,FW",Juventus,it Serie A,18-265,2006,0.3,0,1,1,100.0,3.46,3.46,0.00,0.00,29.1,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
36,Michel Aebischer,ch SUI,MF,Bologna,it Serie A,28-026,1997,4.2,0,5,2,40.0,1.19,0.48,0.00,0.00,21.1,1,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
37,Oladapo Afolayan,eng ENG,"FW,MF",St. Pauli,de Bundesliga,26-355,1998,13.5,2,28,9,32.1,2.08,0.67,0.07,0.22,19.4,0,0,0,2.7,2.7,0.10,-0.7,-0.7,Matches
38,Emmanuel Agbadou,ci CIV,DF,Wolves,eng Premier League,27-229,1997,3.0,0,1,0,0.0,0.33,0.00,0.00,,29.4,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
39,Emmanuel Agbadou,ci CIV,DF,Reims,fr Ligue 1,27-229,1997,14.0,0,15,3,20.0,1.07,0.21,0.00,0.00,28.8,1,0,0,0.5,0.5,0.04,-0.5,-0.5,Matches
40,Asher Agbinone,eng ENG,MF,Crystal Palace,eng Premier League,19-126,2005,0.1,0,1,0,0.0,15.00,0.00,0.00,,26.3,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
41,Jeremy Agbonifo,se SWE,FW,Lens,fr Ligue 1,19-100,2005,0.3,1,2,1,50.0,5.81,2.90,0.50,1.00,9.4,0,0,0,0.5,0.5,0.24,+0.5,+0.5,Matches
42,Julen Agirrezabala,es ESP,GK,Athletic Club,es La Liga,24-037,2000,13.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
43,Lucien Agoume,fr FRA,MF,Sevilla,es La Liga,22-358,2002,11.4,0,5,0,0.0,0.44,0.00,0.00,,13.7,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
44,Felix Agu,de GER,DF,Werder Bremen,de Bundesliga,25-127,1999,8.9,2,3,3,100.0,0.34,0.34,0.67,0.67,12.9,0,0,0,0.7,0.7,0.22,+1.3,+1.3,Matches
45,Álvaro Aguado,es ESP,MF,Espanyol,es La Liga,28-276,1996,3.6,0,9,0,0.0,2.49,0.00,0.00,,23.4,1,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
46,Lorenzo Aguado,es ESP,DF,Real Madrid,es La Liga,22-135,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
47,Nayef Aguerd,ma MAR,DF,Real Sociedad,es La Liga,28-308,1996,14.2,0,11,4,36.4,0.77,0.28,0.00,0.00,10.1,0,0,0,2.0,2.0,0.18,-2.0,-2.0,Matches
48,Ruben Aguilar,fr FRA,DF,Lens,fr Ligue 1,31-281,1993,3.1,0,2,0,0.0,0.65,0.00,0.00,,13.3,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
49,Naouirou Ahamada,fr FRA,FW,Rennes,fr Ligue 1,22-309,2002,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
50,Honest Ahanor,it ITA,DF,Genoa,it Serie A,16-344,2008,0.9,0,1,0,0.0,1.06,0.00,0.00,,9.1,0,0,0,0.1,0.1,0.08,-0.1,-0.1,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
51,Erik Ahlstrand,se SWE,"FW,MF",St. Pauli,de Bundesliga,23-110,2001,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
52,Jean-Eudes Aholou,ci CIV,MF,Angers,fr Ligue 1,30-318,1994,15.0,2,22,6,27.3,1.47,0.40,0.09,0.33,20.0,0,0,0,1.4,1.4,0.06,+0.6,+0.6,Matches
53,Joseph Aidoo,gh GHA,DF,Celta Vigo,es La Liga,29-125,1995,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
54,Ayman Aiki,fr FRA,"FW,MF",Saint-Étienne,fr Ligue 1,19-221,2005,1.4,0,3,1,33.3,2.13,0.71,0.00,0.00,23.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
55,Ola Aina,ng NGA,DF,Nott'ham Forest,eng Premier League,28-116,1996,22.1,2,7,2,28.6,0.32,0.09,0.29,1.00,22.8,0,0,0,0.6,0.6,0.08,+1.4,+1.4,Matches
56,Rayan Aït-Nouri,dz ALG,DF,Wolves,eng Premier League,23-240,2001,20.9,3,19,5,26.3,0.91,0.24,0.16,0.60,14.9,0,0,0,1.6,1.6,0.09,+1.4,+1.4,Matches
57,Kristoffer Ajer,no NOR,DF,Brentford,eng Premier League,26-290,1998,8.0,0,3,2,66.7,0.38,0.25,0.00,0.00,7.9,0,0,0,0.5,0.5,0.17,-0.5,-0.5,Matches
58,Ludovic Ajorque,fr FRA,FW,Brest,fr Ligue 1,30-342,1994,14.5,7,20,12,60.0,1.38,0.83,0.35,0.58,12.2,0,0,1,4.1,3.3,0.17,+2.9,+3.7,Matches
59,Manuel Akanji,ch SUI,DF,Manchester City,eng Premier League,29-197,1995,18.0,0,9,1,11.1,0.50,0.06,0.00,0.00,17.6,0,0,0,0.5,0.5,0.06,-0.5,-0.5,Matches
60,Ümit Akdag,ro ROU,DF,Toulouse,fr Ligue 1,21-118,2003,3.3,0,1,0,0.0,0.30,0.00,0.00,,31.6,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
61,Nathan Aké,nl NED,DF,Manchester City,eng Premier League,29-349,1995,6.7,0,3,0,0.0,0.45,0.00,0.00,,10.0,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches
62,Ilias Akhomach,ma MAR,"MF,FW",Villarreal,es La Liga,20-291,2004,6.5,1,17,6,35.3,2.62,0.92,0.06,0.17,23.3,0,0,0,0.6,0.6,0.03,+0.4,+0.4,Matches
63,Sergio Akieme,es ESP,DF,Reims,fr Ligue 1,27-047,1997,14.9,1,13,3,23.1,0.87,0.20,0.08,0.33,19.9,0,0,0,0.5,0.5,0.04,+0.5,+0.5,Matches
64,Maghnes Akliouche,fr FRA,"FW,MF",Monaco,fr Ligue 1,22-342,2002,13.3,3,32,7,21.9,2.41,0.53,0.09,0.43,16.7,0,0,0,3.9,3.9,0.12,-0.9,-0.9,Matches
65,Clément Akpa,ci CIV,DF,Auxerre,fr Ligue 1,23-069,2001,15.8,0,4,1,25.0,0.25,0.06,0.00,0.00,19.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
66,Jean-Daniel Akpa-Akpro,ci CIV,"MF,DF",Monza,it Serie A,32-113,1992,2.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
67,David Akpan Ankeye,ng NGA,"FW,MF",Genoa,it Serie A,22-353,2002,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
68,Kevin Akpoguma,ng NGA,DF,Hoffenheim,de Bundesliga,29-288,1995,14.8,0,1,0,0.0,0.07,0.00,0.00,,31.6,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
69,David Alaba,at AUT,DF,Real Madrid,es La Liga,32-222,1992,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
70,Andreas Albers,dk DEN,FW,St. Pauli,de Bundesliga,34-315,1990,0.7,1,3,1,33.3,4.43,1.48,0.33,1.00,11.9,0,0,0,0.6,0.6,0.20,+0.4,+0.4,Matches
71,Raúl Albiol,es ESP,DF,Villarreal,es La Liga,39-150,1985,13.2,0,2,0,0.0,0.15,0.00,0.00,,9.6,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
72,Carlos Alcaraz,ar ARG,MF,Southampton,eng Premier League,22-063,2002,0.1,0,1,1,100.0,9.00,9.00,0.00,0.00,9.7,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
73,Omar Alderete,py PAR,DF,Getafe,es La Liga,28-037,1996,19.8,0,22,6,27.3,1.11,0.30,0.00,0.00,21.3,4,0,0,0.6,0.6,0.03,-0.6,-0.6,Matches
74,Carles Aleñá,es ESP,"MF,FW",Getafe,es La Liga,27-027,1998,4.9,0,5,1,20.0,1.03,0.21,0.00,0.00,13.7,0,0,0,0.9,0.9,0.18,-0.9,-0.9,Matches
75,Trent Alexander-Arnold,eng ENG,DF,Liverpool,eng Premier League,26-117,1998,18.5,1,27,4,14.8,1.46,0.22,0.04,0.25,25.1,2,0,0,1.0,1.0,0.04,0.0,0.0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
76,Alfon,es ESP,"FW,MF",Celta Vigo,es La Liga,25-273,1999,4.8,1,21,6,28.6,4.35,1.24,0.05,0.17,16.5,0,0,0,2.4,2.4,0.11,-1.4,-1.4,Matches
77,Mohamed Ali Cho,fr FRA,"FW,MF",Nice,fr Ligue 1,21-013,2004,10.7,3,18,9,50.0,1.68,0.84,0.17,0.33,17.0,0,0,0,2.0,2.0,0.11,+1.0,+1.0,Matches
78,Faride Alidou,de GER,"FW,MF",Hellas Verona,it Serie A,23-198,2001,0.8,0,1,0,0.0,1.27,0.00,0.00,,32.2,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
79,Alisson,br BRA,GK,Liverpool,eng Premier League,32-122,1992,13.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
80,Tadeo Allende,ar ARG,FW,Celta Vigo,es La Liga,25-347,1999,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
81,Jim Allevinah,ga GAB,FW,Angers,fr Ligue 1,29-340,1995,11.2,0,23,4,17.4,2.05,0.36,0.00,0.00,15.4,0,0,0,2.0,2.0,0.09,-2.0,-2.0,Matches
82,Thiago Almada,ar ARG,FW,Lyon,fr Ligue 1,23-281,2001,0.3,0,1,0,0.0,3.33,0.00,0.00,,20.3,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
83,Domingos André Ribeiro Almeida,pt POR,"MF,FW",Valencia,es La Liga,24-247,2000,10.9,0,11,4,36.4,1.01,0.37,0.00,0.00,22.9,0,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches
84,Iker Almena,es ESP,"FW,DF",Girona,es La Liga,20-273,2004,0.5,0,1,0,0.0,1.87,0.00,0.00,,24.7,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
85,Miguel Almirón,py PAR,FW,Newcastle Utd,eng Premier League,30-357,1994,1.7,0,6,2,33.3,3.44,1.15,0.00,0.00,14.2,0,0,0,0.5,0.5,0.09,-0.5,-0.5,Matches
86,Pontus Almqvist,se SWE,"FW,MF",Parma,it Serie A,25-206,1999,7.7,1,18,8,44.4,2.34,1.04,0.06,0.13,18.0,0,0,0,1.3,1.3,0.07,-0.3,-0.3,Matches
87,Marcos Alonso,es ESP,DF,Celta Vigo,es La Liga,34-035,1990,15.0,0,14,5,35.7,0.93,0.33,0.00,0.00,22.0,4,0,0,0.6,0.6,0.04,-0.6,-0.6,Matches
88,Giorgio Altare,it ITA,DF,Venezia,it Serie A,26-176,1998,8.4,0,3,1,33.3,0.36,0.12,0.00,0.00,15.2,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
89,Adrià Altimira,es ESP,"DF,FW",Leganés,es La Liga,23-310,2001,10.3,0,4,1,25.0,0.39,0.10,0.00,0.00,24.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
90,Sergi Altimira,es ESP,MF,Betis,es La Liga,23-160,2001,13.3,0,14,2,14.3,1.05,0.15,0.00,0.00,19.9,0,0,0,1.4,1.3,0.09,-1.4,-1.3,Matches
91,Edson Álvarez,mx MEX,MF,West Ham,eng Premier League,27-100,1997,13.7,0,11,1,9.1,0.81,0.07,0.00,0.00,26.7,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
92,Hugo Álvarez,es ESP,"MF,DF",Celta Vigo,es La Liga,21-214,2003,14.4,4,22,8,36.4,1.53,0.56,0.18,0.50,15.9,1,0,0,2.3,2.3,0.10,+1.7,+1.7,Matches
93,Julián Álvarez,ar ARG,"FW,MF",Atlético Madrid,es La Liga,25-001,2000,15.2,6,40,19,47.5,2.64,1.25,0.15,0.32,17.3,1,0,0,5.9,5.9,0.15,+0.1,+0.1,Matches
94,Yeray Álvarez,es ESP,DF,Athletic Club,es La Liga,30-008,1995,11.0,0,5,1,20.0,0.45,0.09,0.00,0.00,18.2,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
95,Skelly Alvero,fr FRA,MF,Werder Bremen,de Bundesliga,22-273,2002,2.1,0,1,0,0.0,0.48,0.00,0.00,,14.8,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
96,Will Alves,eng ENG,FW,Leicester City,eng Premier League,19-364,2005,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
97,Selim Amallah,ma MAR,"MF,FW",Valladolid,es La Liga,28-078,1996,9.2,2,15,5,33.3,1.63,0.54,0.07,0.20,23.7,1,1,1,2.6,1.8,0.12,-0.6,-0.8,Matches
98,Amath,sn SEN,"FW,DF",Valladolid,es La Liga,28-200,1996,3.5,0,5,1,20.0,1.42,0.28,0.00,0.00,13.7,0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches
99,Jordan Amavi,fr FRA,DF,Brest,fr Ligue 1,30-329,1994,8.8,0,8,3,37.5,0.91,0.34,0.00,0.00,25.0,1,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
100,Aurele Amenda,ch SUI,DF,Eint Frankfurt,de Bundesliga,21-185,2003,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
101,Kelvin Amian,fr FRA,"DF,MF",Nantes,fr Ligue 1,26-359,1998,13.7,1,4,2,50.0,0.29,0.15,0.25,0.50,19.6,0,0,0,0.2,0.2,0.04,+0.8,+0.8,Matches
102,Michael Amir Murillo,pa PAN,DF,Marseille,fr Ligue 1,28-356,1996,15.8,0,8,1,12.5,0.51,0.06,0.00,0.00,22.6,2,0,0,0.5,0.5,0.06,-0.5,-0.5,Matches
103,Nadiem Amiri,de GER,MF,Mainz 05,de Bundesliga,28-097,1996,14.8,4,33,15,45.5,2.23,1.02,0.06,0.13,25.5,6,2,2,3.4,1.9,0.06,+0.6,+0.1,Matches
104,Samuel Amo-Ameyaw,eng ENG,"FW,DF",Southampton,eng Premier League,18-198,2006,0.3,0,1,0,0.0,3.21,0.00,0.00,,20.7,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
105,Mathis Amougou,fr FRA,MF,Saint-Étienne,fr Ligue 1,19-014,2006,9.5,0,7,1,14.3,0.73,0.10,0.00,0.00,18.9,0,0,0,0.5,0.5,0.06,-0.5,-0.5,Matches
106,Mohamed Amoura,dz ALG,FW,Wolfsburg,de Bundesliga,24-268,2000,15.3,8,47,17,36.2,3.06,1.11,0.17,0.47,16.5,0,0,0,4.6,4.6,0.10,+3.4,+3.4,Matches
107,Sofyan Amrabat,ma MAR,MF,Fiorentina,it Serie A,28-164,1996,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
108,Joachim Andersen,dk DEN,DF,Crystal Palace,eng Premier League,28-246,1996,1.0,0,1,1,100.0,1.00,1.00,0.00,0.00,25.2,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
109,Joachim Andersen,dk DEN,DF,Fulham,eng Premier League,28-246,1996,13.7,0,9,2,22.2,0.66,0.15,0.00,0.00,16.7,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
110,Elliot Anderson,eng ENG,MF,Nott'ham Forest,eng Premier League,22-087,2002,16.3,1,24,5,20.8,1.47,0.31,0.04,0.20,19.9,0,0,0,1.1,1.1,0.05,-0.1,-0.1,Matches
111,André,br BRA,MF,Wolves,eng Premier League,23-200,2001,13.6,0,2,1,50.0,0.15,0.07,0.00,0.00,24.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
112,Benjamin André,fr FRA,MF,Lille,fr Ligue 1,34-182,1990,16.9,0,13,3,23.1,0.77,0.18,0.00,0.00,14.7,0,0,0,1.2,1.2,0.09,-1.2,-1.2,Matches
113,Marcos André,br BRA,FW,Valladolid,es La Liga,28-104,1996,8.6,1,13,1,7.7,1.51,0.12,0.08,1.00,12.8,0,0,0,1.7,1.7,0.13,-0.7,-0.7,Matches
114,Robert Andrich,de GER,MF,Leverkusen,de Bundesliga,30-132,1994,11.8,2,17,4,23.5,1.44,0.34,0.12,0.50,22.2,0,0,0,1.1,1.1,0.07,+0.9,+0.9,Matches
115,Angeliño,es ESP,DF,Roma,it Serie A,28-028,1997,21.0,0,8,1,12.5,0.38,0.05,0.00,0.00,21.4,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
116,Lorenzo Anghelè,it ITA,FW,Juventus,it Serie A,19-341,2005,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
117,Faustino Anjorin,eng ENG,MF,Empoli,it Serie A,23-070,2001,10.4,0,18,4,22.2,1.73,0.39,0.00,0.00,24.7,0,0,0,0.8,0.8,0.04,-0.8,-0.8,Matches
118,Waldemar Anton,de GER,DF,Dortmund,de Bundesliga,28-196,1996,10.7,0,11,0,0.0,1.03,0.00,0.00,,14.8,0,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches
119,Leandro Antonetti,pr PUR,FW,Sevilla,es La Liga,22-019,2003,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
120,Michail Antonio,jm JAM,FW,West Ham,eng Premier League,34-310,1990,9.3,1,19,4,21.1,2.05,0.43,0.05,0.25,12.6,0,0,0,2.2,2.2,0.12,-1.2,-1.2,Matches
121,Antoniu,es ESP,MF,Espanyol,es La Liga,22-149,2002,4.3,0,6,3,50.0,1.40,0.70,0.00,0.00,22.0,0,0,0,0.6,0.6,0.10,-0.6,-0.6,Matches
122,Antony,br BRA,"DF,MF",Manchester Utd,eng Premier League,24-343,2000,1.6,0,6,3,50.0,3.83,1.91,0.00,0.00,15.8,0,0,0,1.0,1.0,0.17,-1.0,-1.0,Matches
123,Anuar,ma MAR,"FW,MF",Valladolid,es La Liga,30-017,1995,9.6,2,6,3,50.0,0.62,0.31,0.33,0.67,12.7,0,0,0,1.1,1.1,0.18,+0.9,+0.9,Matches
124,Dennis Appiah,fr FRA,DF,Saint-Étienne,fr Ligue 1,32-237,1992,15.3,0,2,0,0.0,0.13,0.00,0.00,,22.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
125,Aritz Arambarri,es ESP,DF,Leganés,es La Liga,27-001,1998,2.0,0,1,0,0.0,0.51,0.00,0.00,,15.7,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
126,Mauro Arambarri,uy URU,MF,Getafe,es La Liga,29-124,1995,14.2,5,24,7,29.2,1.69,0.49,0.13,0.43,19.2,1,2,2,3.8,2.2,0.10,+1.2,+0.8,Matches
127,Jon Aramburu,ve VEN,DF,Real Sociedad,es La Liga,22-193,2002,15.3,0,5,2,40.0,0.33,0.13,0.00,0.00,23.6,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
128,Julian Araujo,mx MEX,DF,Bournemouth,eng Premier League,23-172,2001,3.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
129,Ronald Araújo,uy URU,DF,Barcelona,es La Liga,25-331,1999,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
130,Cameron Archer,eng ENG,FW,Southampton,eng Premier League,23-195,2001,11.6,2,22,6,27.3,1.89,0.52,0.09,0.33,12.6,0,0,1,4.4,3.6,0.17,-2.4,-1.6,Matches
131,Carlens Arcus,ht HAI,DF,Angers,fr Ligue 1,28-218,1996,16.2,0,3,0,0.0,0.19,0.00,0.00,,29.1,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
132,Alphonse Areola,fr FRA,GK,West Ham,eng Premier League,31-340,1993,11.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
133,Adu Ares,es ESP,FW,Athletic Club,es La Liga,23-112,2001,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
134,Jesús Areso,es ESP,DF,Osasuna,es La Liga,25-214,1999,19.0,0,3,0,0.0,0.16,0.00,0.00,,21.3,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
135,David Argüelles,es ESP,MF,Getafe,es La Liga,23-031,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
136,Joe Aribo,ng NGA,MF,Southampton,eng Premier League,28-195,1996,15.3,2,12,6,50.0,0.79,0.39,0.17,0.33,13.8,0,0,0,2.3,2.3,0.19,-0.3,-0.3,Matches
137,Adam Armstrong,eng ENG,"FW,MF",Southampton,eng Premier League,27-357,1997,13.9,2,25,7,28.0,1.80,0.50,0.08,0.29,16.6,0,0,1,3.3,2.3,0.09,-1.3,-0.3,Matches
138,Harrison Armstrong,eng ENG,MF,Everton,eng Premier League,18-013,2007,0.5,0,1,0,0.0,1.87,0.00,0.00,,5.8,0,0,0,0.4,0.4,0.37,-0.4,-0.4,Matches
139,José Arnaiz,es ESP,"FW,MF",Osasuna,es La Liga,29-292,1995,0.5,0,1,0,0.0,2.00,0.00,0.00,,31.3,1,0,0,0.0,0.0,0.04,0.0,0.0,Matches
140,Hákon Arnar Haraldsson,is ISL,"MF,FW",Lille,fr Ligue 1,21-297,2003,7.8,2,13,4,30.8,1.67,0.51,0.15,0.50,17.4,2,0,0,1.8,1.8,0.14,+0.2,+0.2,Matches
141,Marko Arnautović,at AUT,FW,Inter,it Serie A,35-288,1989,1.1,0,2,0,0.0,1.82,0.00,0.00,,4.7,0,0,0,0.9,0.9,0.44,-0.9,-0.9,Matches
142,Maximilian Arnold,de GER,MF,Wolfsburg,de Bundesliga,30-250,1994,17.4,2,18,7,38.9,1.03,0.40,0.11,0.29,28.7,5,0,0,0.5,0.5,0.03,+1.5,+1.5,Matches
143,Jann-Fiete Arp,de GER,"FW,MF",Holstein Kiel,de Bundesliga,25-026,2000,4.8,2,9,5,55.6,1.87,1.04,0.11,0.20,23.3,1,1,2,2.5,0.9,0.10,-0.5,+0.1,Matches
144,Sergio Arribas,es ESP,DF,Betis,es La Liga,21-357,2003,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
145,Kepa Arrizabalaga,es ESP,GK,Bournemouth,eng Premier League,30-121,1994,16.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
146,Arthur,br BRA,"DF,FW",Leverkusen,de Bundesliga,21-321,2003,4.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
147,Takuma Asano,jp JPN,"FW,MF",Mallorca,es La Liga,30-083,1994,4.9,0,11,4,36.4,2.26,0.82,0.00,0.00,12.7,0,0,0,1.0,1.0,0.09,-1.0,-1.0,Matches
148,Raúl Asencio,es ESP,DF,Real Madrid,es La Liga,21-354,2003,5.7,0,1,0,0.0,0.18,0.00,0.00,,28.0,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
149,Marco Asensio,es ESP,"FW,MF",Paris S-G,fr Ligue 1,29-011,1996,6.9,2,26,14,53.8,3.79,2.04,0.08,0.14,14.5,2,0,0,5.6,5.6,0.22,-3.6,-3.6,Matches
